"editid","editor","oldrevisionid","newrevisionid","diffurl","class","annotators","totalannotators","edittime","editcomment","articleid","articletitle"
566648,"79.192.229.188",67220302,67220951,"http://de.wikipedia.org/w/index.php?diff=67220951&oldid=67220302","regular",4,4,"2009-11-24T18:03:59Z","/* Bauten (Auswahl) */",1719903,"Philipp Schaefer (Architekt)"
566649,"78.50.135.78",67415421,67528139,"http://de.wikipedia.org/w/index.php?diff=67528139&oldid=67415421","vandalism",3,4,"2009-12-02T15:40:08Z","/* Diskurs als Vortrag */",24760,"Diskurs"
566680,"Iogos82",67250849,67250865,"http://de.wikipedia.org/w/index.php?diff=67250865&oldid=67250849","regular",4,4,"2009-11-25T13:49:45Z","Änderungen von [[Special:Contributions/84.158.218.21|84.158.218.21]] ([[User talk:84.158.218.21|Diskussion]]) rückgängig gemacht und letzte Version von [[User:Regi51|Regi51]] wiederhergestellt",327686,"Hamburger Brand"
566681,"ADwarf",67585264,67618089,"http://de.wikipedia.org/w/index.php?diff=67618089&oldid=67585264","regular",4,4,"2009-12-04T21:42:58Z",,4930640,"Sukeban Deka – Der Film"
566683,"Strelok",67364251,67364706,"http://de.wikipedia.org/w/index.php?diff=67364706&oldid=67364251","regular",4,4,"2009-11-28T12:46:32Z","/* Übersicht */",2304662,"Güterwagen der Austauschbauart"
566684,"Karsten11",62883289,67135065,"http://de.wikipedia.org/w/index.php?diff=67135065&oldid=62883289","regular",4,4,"2009-11-22T18:37:25Z","Genehmigungswettbewerb",166147,"Personenbeförderungsgesetz"
566685,"TheK",67075563,67105359,"http://de.wikipedia.org/w/index.php?diff=67105359&oldid=67075563","regular",4,4,"2009-11-22T01:57:15Z","/* Weblinks */",1914687,"Bunker Wollenberg"
566686,"Thomas Schulte im Walde",67020432,67441322,"http://de.wikipedia.org/w/index.php?diff=67441322&oldid=67020432","regular",4,4,"2009-11-30T11:33:12Z","/* Si… bis Sn… */ + Clara Siewert",79054,"Liste von Malern/S"
566687,"84.152.169.122",66924596,67308856,"http://de.wikipedia.org/w/index.php?diff=67308856&oldid=66924596","regular",4,4,"2009-11-26T21:35:19Z","/* Einsatz in den konföderierten Streitkräften */",546139,"Buffalo Soldier"
566689,"134.60.113.33",64878524,67503167,"http://de.wikipedia.org/w/index.php?diff=67503167&oldid=64878524","regular",4,4,"2009-12-01T21:12:57Z","beide modelle bereits im abschnitt limousinen aufgeführt",1630723,"Sawod imeni Lichatschowa"
566711,"MCMC",67132918,67132997,"http://de.wikipedia.org/w/index.php?diff=67132997&oldid=67132918","regular",4,4,"2009-11-22T17:50:11Z","/* Elektrifizierung und Übernahme der Straßenbahn */",148893,"Verkehrsbetriebe Karlsruhe"
566712,"Milenavaleska",66789791,67674199,"http://de.wikipedia.org/w/index.php?diff=67674199&oldid=66789791","regular",4,4,"2009-12-06T14:15:47Z","Kat",4876918,"St. Simon und Judas Thaddäus (Otzenrath)"
566713,"Graphikus",66258292,67541085,"http://de.wikipedia.org/w/index.php?diff=67541085&oldid=66258292","regular",4,4,"2009-12-02T21:30:58Z","pd ergzt",3530471,"Siegfried Koller"
566714,"Pelz",67150725,67188188,"http://de.wikipedia.org/w/index.php?diff=67188188&oldid=67150725","regular",4,4,"2009-11-23T22:08:59Z","PD",4901315,"Otto IV. (Waldeck)"
566716,"Krakatid",67245847,67248268,"http://de.wikipedia.org/w/index.php?diff=67248268&oldid=67245847","regular",4,4,"2009-11-25T12:41:34Z","/* Karriere */",4356639,"Ruth Kasirye"
566717,"Paramecium",67150682,67186943,"http://de.wikipedia.org/w/index.php?diff=67186943&oldid=67150682","regular",3,4,"2009-11-23T21:38:11Z","ukrainische Schreibweise und Namenskonventionen",4900983,"Wadym Tassoew"
566718,"Eastfrisian",67344318,67344353,"http://de.wikipedia.org/w/index.php?diff=67344353&oldid=67344318","regular",4,4,"2009-11-27T20:04:19Z",,4914307,"Adolf Morsbach"
566719,"NebMaatRe",67113323,67113420,"http://de.wikipedia.org/w/index.php?diff=67113420&oldid=67113323","regular",4,4,"2009-11-22T10:55:52Z",,7326,"Ägyptischer Kalender"
566740,"Kunani",64946988,67376699,"http://de.wikipedia.org/w/index.php?diff=67376699&oldid=64946988","regular",4,4,"2009-11-28T17:54:10Z","kl korr",928841,"ǀAi-ǀAis"
566742,"Hhdw1",67022524,67034956,"http://de.wikipedia.org/w/index.php?diff=67034956&oldid=67022524","regular",4,5,"2009-11-20T07:02:30Z","pdfix",4262278,"Jean Benoît Schérer"
566743,"Millimy",66765378,67337407,"http://de.wikipedia.org/w/index.php?diff=67337407&oldid=66765378","regular",4,4,"2009-11-27T16:30:40Z","/* Söhne und Töchter der Stadt */",72927,"Sonneberg"
566744,"Parakletes",62403109,67378304,"http://de.wikipedia.org/w/index.php?diff=67378304&oldid=62403109","regular",4,4,"2009-11-28T18:39:22Z","/* Weblinks */",3750083,"Barock am Main"
566745,"Nobart",64952721,67627698,"http://de.wikipedia.org/w/index.php?diff=67627698&oldid=64952721","regular",4,4,"2009-12-05T09:29:53Z","typo, typograf.",4693291,"Adae (Fest)"
566746,"Armin P.",67348023,67348028,"http://de.wikipedia.org/w/index.php?diff=67348028&oldid=67348023","regular",4,4,"2009-11-27T21:50:21Z","Änderungen von [[Special:Contributions/84.58.23.75|84.58.23.75]] ([[User talk:84.58.23.75|Diskussion]]) rückgängig gemacht und letzte Version von [[User:AxelHH|AxelHH]] wiederhergestellt",4942700,"Robert Enke"
566747,"77.178.155.226",67222609,67253534,"http://de.wikipedia.org/w/index.php?diff=67253534&oldid=67222609","vandalism",22,22,"2009-11-25T14:54:58Z","/* Vor dem Ersten Weltkrieg */",151436,"Niederländische Fußballnationalmannschaft"
566748,"Sabata",66889903,67014110,"http://de.wikipedia.org/w/index.php?diff=67014110&oldid=66889903","regular",3,5,"2009-11-19T16:18:18Z","/* Weblinks */ [[WP:WEB]]. Die Links enthalten entweder keine weiterführende enzyklopädische Informationen oder sind direkt über die anderen Webseiten erreichbar.",1766863,"Apache Wicket"
566781,"80.171.114.145",65682130,67501576,"http://de.wikipedia.org/w/index.php?diff=67501576&oldid=65682130","regular",4,4,"2009-12-01T20:39:20Z",,231942,"Stefan Effenberg"
566782,"Cocoloi",67104538,67128295,"http://de.wikipedia.org/w/index.php?diff=67128295&oldid=67104538","regular",4,4,"2009-11-22T16:15:17Z","/* Chávez und der Nahostkonflikt */ -Schakal",2209,"Hugo Chávez"
566784,"G.kunter",66668218,67651508,"http://de.wikipedia.org/w/index.php?diff=67651508&oldid=66668218","regular",4,4,"2009-12-05T20:47:34Z","Der Artikel hatte etwas Pflege benötigt...",1588042,"Sotirios Kyrgiakos"
566785,"Robert Weemeyer",66285447,67484661,"http://de.wikipedia.org/w/index.php?diff=67484661&oldid=66285447","regular",4,4,"2009-12-01T13:16:17Z","/* Wappen */",2910954,"Metternich (Weilerswist)"
566786,"Casianders",67066646,67066880,"http://de.wikipedia.org/w/index.php?diff=67066880&oldid=67066646","regular",4,4,"2009-11-21T00:00:01Z",,306741,"Herbert Gruhl"
566787,"Rita2008",67032395,67038691,"http://de.wikipedia.org/w/index.php?diff=67038691&oldid=67032395","regular",4,4,"2009-11-20T09:42:58Z","/* Filmografie (Auswahl) */",2615182,"Pjotr Illarionowitsch Schelochonow"
566788,"FußballinNordbaden",67095492,67095869,"http://de.wikipedia.org/w/index.php?diff=67095869&oldid=67095492","regular",4,4,"2009-11-21T20:01:08Z","siehe hier: http://www.dfb.de/index.php?id=500014&tx_dfbnews_pi1[showUid]=19640&tx_dfbnews_pi1[sword]=G%F6tze%20Medaille&tx_dfbnews_pi4[cat]=77",4898078,"Mario Götze"
566789,"Hydro",65179998,67397150,"http://de.wikipedia.org/w/index.php?diff=67397150&oldid=65179998","regular",4,4,"2009-11-29T10:29:59Z","/* Super Bowl XVI */ kat erg wg großbuchstaben, -kat",3886900,"NFL 1981"
566810,"El Duende",67245843,67245890,"http://de.wikipedia.org/w/index.php?diff=67245890&oldid=67245843","regular",4,4,"2009-11-25T11:37:44Z","/* Kommissionspräsidenten */",195014,"Präsident der Europäischen Kommission"
566811,"84.74.104.139",66908043,67135092,"http://de.wikipedia.org/w/index.php?diff=67135092&oldid=66908043","regular",3,4,"2009-11-22T18:38:05Z",,1914916,"Damir Dantes"
566812,"Mazbln",67024412,67141018,"http://de.wikipedia.org/w/index.php?diff=67141018&oldid=67024412","regular",4,4,"2009-11-22T20:53:27Z","/* Geschichte */ Erläuterung zu Hebel (der Artikel besteht im zweiten Teil fast nur noch aus Ankündugungen)",1415073,"Bosch Solar Energy"
566813,"Presse03",67180077,67274810,"http://de.wikipedia.org/w/index.php?diff=67274810&oldid=67180077","regular",4,4,"2009-11-26T00:43:09Z","+Stadtteilkoordinaten",4819897,"Liste der Denkmäler in Coburg/Bertelsdorf"
566815,"Dreaven3",66551236,67311326,"http://de.wikipedia.org/w/index.php?diff=67311326&oldid=66551236","regular",4,4,"2009-11-26T22:44:28Z",,732960,"TriBeCa"
566816,"Marzahn",66981030,67144676,"http://de.wikipedia.org/w/index.php?diff=67144676&oldid=66981030","regular",3,4,"2009-11-22T22:18:24Z",,3804065,"Albrechtsbrunnen"
566817,"Knergy",67277180,67277243,"http://de.wikipedia.org/w/index.php?diff=67277243&oldid=67277180","regular",3,4,"2009-11-26T06:06:37Z",,3562151,"Schmalspurbahn Wilkau-Haßlau–Carlsfeld"
566819,"Phoenix2",67028118,67029222,"http://de.wikipedia.org/w/index.php?diff=67029222&oldid=67028118","regular",4,4,"2009-11-19T23:07:59Z","Änderungen von [[Special:Contributions/79.193.28.162|79.193.28.162]] ([[User talk:79.193.28.162|Diskussion]]) rückgängig gemacht und letzte Version von [[User:Verita|Verita]] wiederhergestellt",1046598,"Al-Farabi"
566910,"Claude J",67014750,67015292,"http://de.wikipedia.org/w/index.php?diff=67015292&oldid=67014750","regular",4,4,"2009-11-19T16:48:57Z","fern muss nicht sein",248000,"Dissipative Struktur"
566911,"188.100.199.246",66861813,67415305,"http://de.wikipedia.org/w/index.php?diff=67415305&oldid=66861813","regular",4,4,"2009-11-29T17:26:25Z",,12318,"Ayn Rand"
566912,"Benff",67434713,67434724,"http://de.wikipedia.org/w/index.php?diff=67434724&oldid=67434713","regular",4,4,"2009-11-30T08:06:27Z",,4919763,"Howie Seago"
566913,"Gräff Matthias",65487244,67129172,"http://de.wikipedia.org/w/index.php?diff=67129172&oldid=65487244","regular",4,4,"2009-11-22T16:34:02Z","/* Statthalter von Holland, Seeland und Utrecht */ [[Johan II. van Montfoort]]",1271493,"Liste der Statthalter in den Niederlanden"
566914,"91.5.251.95",66252770,67197529,"http://de.wikipedia.org/w/index.php?diff=67197529&oldid=66252770","vandalism",3,4,"2009-11-24T07:56:51Z","/* Einführung */ www.bebop.de",13050,"Bebop"
566916,"91.60.125.195",67178656,67253355,"http://de.wikipedia.org/w/index.php?diff=67253355&oldid=67178656","vandalism",3,4,"2009-11-25T14:50:43Z","/* Elektrik */",19813,"E-Gitarre"
566917,"Zombie433",67172705,67172807,"http://de.wikipedia.org/w/index.php?diff=67172807&oldid=67172705","regular",4,4,"2009-11-23T16:35:10Z","/* Montag, 23. November */",3903652,"November 2009"
566919,"Roll-Stone",67508068,67508207,"http://de.wikipedia.org/w/index.php?diff=67508207&oldid=67508068","regular",4,4,"2009-12-01T23:29:20Z","/* Filmrezeption */ kl",4917322,"Sobibor (Film)"
566950,"Antonsusi",66445316,67618147,"http://de.wikipedia.org/w/index.php?diff=67618147&oldid=66445316","regular",4,4,"2009-12-04T21:45:08Z",,149042,"(141) Lumen"
566952,"Goldener Kater",63409186,67383595,"http://de.wikipedia.org/w/index.php?diff=67383595&oldid=63409186","regular",4,4,"2009-11-28T21:02:46Z","Wegen Verschiebung angepasst",128198,"Grind"
566953,"Ulamm",67444781,67594223,"http://de.wikipedia.org/w/index.php?diff=67594223&oldid=67444781","regular",3,4,"2009-12-04T09:57:28Z","Zeilenposition in der Infobox",3538,"Niederlande"
566954,"93.184.128.17",67002186,67170414,"http://de.wikipedia.org/w/index.php?diff=67170414&oldid=67002186","regular",4,4,"2009-11-23T15:44:40Z","/* Literatur */",4827828,"Mahnverfahren"
566955,"87.123.196.122",62363479,67611223,"http://de.wikipedia.org/w/index.php?diff=67611223&oldid=62363479","regular",4,4,"2009-12-04T18:08:47Z","Verlinkung nicht sinnvoll.",289259,"Stefan Rieger"
566956,"FerdiBf",48238399,67130775,"http://de.wikipedia.org/w/index.php?diff=67130775&oldid=48238399","regular",4,4,"2009-11-22T17:02:54Z","/* Beispiele */ typo",1953233,"Dividierbare Gruppe"
566957,"Gerd Fahrenhorst",58895298,67609991,"http://de.wikipedia.org/w/index.php?diff=67609991&oldid=58895298","regular",3,4,"2009-12-04T17:32:17Z","v/v ist keine Maßeinheit, vgl [[Internationales Einheitensystem]]",1171578,"Porenvolumen (Boden)"
566958,"Rivermix",67111876,67373291,"http://de.wikipedia.org/w/index.php?diff=67373291&oldid=67111876","regular",4,4,"2009-11-28T16:27:07Z","/* Verkehr */",316607,"Main-Weser-Bahn"
567000,"AHZ",67137017,67137908,"http://de.wikipedia.org/w/index.php?diff=67137908&oldid=67137017","regular",3,4,"2009-11-22T19:42:10Z","Änderungen von [[Special:Contributions/84.179.177.107|84.179.177.107]] ([[User talk:84.179.177.107|Diskussion]]) rückgängig gemacht und letzte Version von [[User:Luckas-bot|Luckas-bot]] wiederhergestellt",326446,"Kraslice"
567002,"Ssuag",55708207,67215410,"http://de.wikipedia.org/w/index.php?diff=67215410&oldid=55708207","regular",4,4,"2009-11-24T15:53:50Z",,2217657,"Buschdorf (Luxemburg)"
567003,"Christaras A",61983171,67024564,"http://de.wikipedia.org/w/index.php?diff=67024564&oldid=61983171","regular",4,4,"2009-11-19T20:56:53Z","+Bild(er)",35361,"Chortiatis"
567005,"80.108.40.222",67279428,67304869,"http://de.wikipedia.org/w/index.php?diff=67304869&oldid=67279428","vandalism",3,5,"2009-11-26T20:04:15Z","/* „Hypoelementige“ Säuren (hypo…-it) */",13623,"Nomenklatur (Chemie)"
567006,"Suse86",67370369,67370393,"http://de.wikipedia.org/w/index.php?diff=67370393&oldid=67370369","regular",4,5,"2009-11-28T15:21:50Z","/* Werke */",3574899,"José Riço Direitinho"
567007,"DidiWeidmann",65409892,67266786,"http://de.wikipedia.org/w/index.php?diff=67266786&oldid=65409892","regular",4,4,"2009-11-25T20:18:52Z","/* Einzelnachweise */",2067998,"Rudolfstetten-Friedlisberg"
567008,"Revvar",67153137,67153277,"http://de.wikipedia.org/w/index.php?diff=67153277&oldid=67153137","regular",4,4,"2009-11-23T08:24:23Z","Änderungen von [[Special:Contributions/80.130.212.18|80.130.212.18]] ([[User talk:80.130.212.18|Diskussion]]) rückgängig gemacht und letzte Version von [[User:Geher|Geher]] wiederhergestellt",925595,"Schreyer"
567009,"Don Magnifico",64725339,67488935,"http://de.wikipedia.org/w/index.php?diff=67488935&oldid=64725339","regular",4,4,"2009-12-01T15:03:57Z","/* Literatur */Link auf Begriffsklaerungsseite angepasst, Replaced: [[Gustav Jäger → [[Gustav Jäger (Zoologe)|Gustav Jäger, mit [[Project:AWB]]",3333518,"Ungarischer Prachtkäfer"
567031,"Hemeier",61688775,67348600,"http://de.wikipedia.org/w/index.php?diff=67348600&oldid=61688775","regular",4,4,"2009-11-27T22:08:48Z","[[Bayerische Verfassungsmedaille]] in Gold",1281642,"Konstanze Vernon"
567033,"Hydro",67176955,67180807,"http://de.wikipedia.org/w/index.php?diff=67180807&oldid=67176955","regular",4,4,"2009-11-23T19:17:06Z","form, typo, kat, interwikis",4902672,"Connemara-Schildbauch"
567034,"94.219.198.219",67575049,67575107,"http://de.wikipedia.org/w/index.php?diff=67575107&oldid=67575049","regular",4,4,"2009-12-03T18:54:59Z","/* Jugend */",3585262,"Saulheim"
567035,"85.181.20.38",66854691,67497511,"http://de.wikipedia.org/w/index.php?diff=67497511&oldid=66854691","regular",3,4,"2009-12-01T18:56:18Z",,381961,"Sepp Blatter"
567036,"Hendrik J.",66564969,67304683,"http://de.wikipedia.org/w/index.php?diff=67304683&oldid=66564969","regular",4,4,"2009-11-26T19:58:52Z","azk nicht relevant",1953077,"Bernhard Schaub"
567037,"Fomafix",67284117,67284980,"http://de.wikipedia.org/w/index.php?diff=67284980&oldid=67284117","regular",4,4,"2009-11-26T11:24:53Z","rev. (Diese Details stehen bereits unter [[Fernmeldeturm Heubach]])",121467,"Heubach"
567038,"Antonsusi",67338928,67340290,"http://de.wikipedia.org/w/index.php?diff=67340290&oldid=67338928","regular",3,4,"2009-11-27T17:56:14Z","via box drin.",93318,"Proxima Centauri"
567039,"92.131.180.9",64688978,67362126,"http://de.wikipedia.org/w/index.php?diff=67362126&oldid=64688978","regular",4,4,"2009-11-28T11:29:06Z","/* Weblinks */",509911,"Toamasina"
567070,"Die Stämmefreek",67085135,67085288,"http://de.wikipedia.org/w/index.php?diff=67085288&oldid=67085135","regular",4,4,"2009-11-21T15:10:03Z","typo",4897124,"Untitled (Korn)"
567071,"Hermann Reichert",66122010,67057285,"http://de.wikipedia.org/w/index.php?diff=67057285&oldid=66122010","regular",4,4,"2009-11-20T18:59:32Z","Vereinheitlichung der Namenschreibung",402214,"Thidrekssaga"
567073,"Pelz",66897628,67145878,"http://de.wikipedia.org/w/index.php?diff=67145878&oldid=66897628","regular",3,4,"2009-11-22T22:58:32Z","Eintragungen gehen nicht aus dem Artikel hervor",3412819,"Alexandra von Grote"
567074,"Catflap08",67185174,67185372,"http://de.wikipedia.org/w/index.php?diff=67185372&oldid=67185174","regular",4,4,"2009-11-23T21:03:04Z","Änderungen von [[Special:Contributions/89.247.167.248|89.247.167.248]] ([[User talk:89.247.167.248|Diskussion]]) rückgängig gemacht und letzte Version von [[User:Catflap08|Catflap08]] wiederhergestellt",39351,"Nichiren-Shōshū"
567075,"80.138.105.193",67289447,67289554,"http://de.wikipedia.org/w/index.php?diff=67289554&oldid=67289447","vandalism",28,28,"2009-11-26T13:35:16Z",,131678,"Kölner Haie"
567076,"91.96.141.159",67201439,67480125,"http://de.wikipedia.org/w/index.php?diff=67480125&oldid=67201439","regular",4,4,"2009-12-01T11:06:08Z","/* Bekannte Inhaftierte */",1399110,"Butyrka"
567077,"91.57.166.62",65996910,67305289,"http://de.wikipedia.org/w/index.php?diff=67305289&oldid=65996910","regular",4,4,"2009-11-26T20:16:43Z",,316591,"Michael Herbig"
567078,"Janquark",63352122,67455627,"http://de.wikipedia.org/w/index.php?diff=67455627&oldid=63352122","regular",4,4,"2009-11-30T17:39:32Z","/* Hintergrund */ Liza Minelli kommt m. E. nur als Pappfigur vor - spielt sich selbst? eher nicht",2584334,"King of Comedy"
567120,"HaSee",59932101,67047530,"http://de.wikipedia.org/w/index.php?diff=67047530&oldid=59932101","regular",4,4,"2009-11-20T14:07:57Z","Link auf BKL ersetzt",1584122,"Einzehen-Aalmolch"
567121,"Minoo",67436766,67436823,"http://de.wikipedia.org/w/index.php?diff=67436823&oldid=67436766","regular",4,5,"2009-11-30T09:22:54Z","/* Parforcejagd auf den Fuchs */",4919149,"Parforcejagd"
567122,"Ilktomi",67587725,67587759,"http://de.wikipedia.org/w/index.php?diff=67587759&oldid=67587725","regular",4,4,"2009-12-04T02:16:04Z","/* Weblinks */",4930749,"Gümbet"
567124,"PMAberlin",67040340,67049646,"http://de.wikipedia.org/w/index.php?diff=67049646&oldid=67040340","regular",4,4,"2009-11-20T15:12:40Z","/* Werk */",4893958,"Rolf Müller-Landau"
567125,"Yoda1893",49073966,67143034,"http://de.wikipedia.org/w/index.php?diff=67143034&oldid=49073966","regular",4,4,"2009-11-22T21:34:27Z","+1",2047436,"Pfisterer"
567126,"Paulis",67109072,67440003,"http://de.wikipedia.org/w/index.php?diff=67440003&oldid=67109072","regular",4,4,"2009-11-30T10:57:40Z","/* Weblinks */  +ws",2988025,"Theodor Paur"
567128,"Phil41",66004524,67597360,"http://de.wikipedia.org/w/index.php?diff=67597360&oldid=66004524","regular",4,4,"2009-12-04T11:25:08Z",,1345732,"Wappen der Seychellen"
567129,"84.152.129.148",67580984,67581126,"http://de.wikipedia.org/w/index.php?diff=67581126&oldid=67580984","regular",3,5,"2009-12-03T21:14:32Z",,137333,"Tutzing"
567151,"ErichWh",67481252,67482033,"http://de.wikipedia.org/w/index.php?diff=67482033&oldid=67481252","regular",4,4,"2009-12-01T12:02:41Z",,3091448,"Außerschulischer Lernort Wilhelmshaven"
567152,"91.23.203.212",64556356,67111340,"http://de.wikipedia.org/w/index.php?diff=67111340&oldid=64556356","regular",4,4,"2009-11-22T09:52:23Z","/* Ansässige Unternehmen */",344414,"Gottmadingen"
