"editid","editor","oldrevisionid","newrevisionid","diffurl","class","annotators","totalannotators","edittime","editcomment","articleid","articletitle"
613659,"PlanZeta",40526872,41831793,"http://es.wikipedia.org/w/index.php?diff=41831793&oldid=40526872","regular",1,1,"2010-11-16T19:54:04Z","cat",533970,"La era de la boludez"
613660,"Humbefa",42169166,42180242,"http://es.wikipedia.org/w/index.php?diff=42180242&oldid=42169166","regular",1,1,"2010-11-30T18:26:27Z","/* Decimal a binario */",2614,"Sistema binario"
613661,"190.40.56.116",41792478,41805003,"http://es.wikipedia.org/w/index.php?diff=41805003&oldid=41792478","regular",1,1,"2010-11-15T17:16:09Z","/* Plantilla 2010/11 */",231078,"F.C. Bayern de Múnich"
613662,"Mikebecks",42206595,42206669,"http://es.wikipedia.org/w/index.php?diff=42206669&oldid=42206595","regular",1,1,"2010-12-01T19:41:52Z","/* Personajes */",4260196,"Adiós al séptimo de línea (serie de televisión)"
613663,"Asfarer",41743814,41802065,"http://es.wikipedia.org/w/index.php?diff=41802065&oldid=41743814","regular",1,1,"2010-11-15T14:50:52Z",,78125,"Popol Vuh"
613664,"187.160.55.156",41758541,42236072,"http://es.wikipedia.org/w/index.php?diff=42236072&oldid=41758541","regular",1,1,"2010-12-02T23:33:25Z",,2398367,"Tres mujeres (telenovela)"
613665,"189.133.45.54",41802676,41803456,"http://es.wikipedia.org/w/index.php?diff=41803456&oldid=41802676","regular",1,1,"2010-11-15T16:03:35Z","/* Concursantes */",4261748,"Miss Universo 2011"
613666,"Petruss",41804139,41804168,"http://es.wikipedia.org/w/index.php?diff=41804168&oldid=41804139","regular",1,1,"2010-11-15T16:36:22Z","Revertidos los cambios de [[Special:Contributions/88.6.52.212|88.6.52.212]] ([[User talk:88.6.52.212|disc.]]) a la última edición de Gaius iulius caesar",55474,"Lazarillo de Tormes"
613667,"186.108.241.229",41818664,42209125,"http://es.wikipedia.org/w/index.php?diff=42209125&oldid=41818664","regular",1,1,"2010-12-01T21:20:44Z","simplificando",209997,"Dave Grohl"
613668,"201.230.224.126",41802735,41802738,"http://es.wikipedia.org/w/index.php?diff=41802738&oldid=41802735","vandalism",1,1,"2010-11-15T15:29:19Z","/* Artistas participantes */",147410,"Festival de Woodstock"
613669,"Wikiléptico",42223116,42223146,"http://es.wikipedia.org/w/index.php?diff=42223146&oldid=42223116","regular",1,1,"2010-12-02T14:01:25Z","desamb",1144929,"Tuyuca"
613670,"200.113.177.58",41902521,42197250,"http://es.wikipedia.org/w/index.php?diff=42197250&oldid=41902521","regular",1,1,"2010-12-01T12:24:57Z",,47926,"Selección de fútbol de Inglaterra"
613671,"194.30.62.18",42191797,42224063,"http://es.wikipedia.org/w/index.php?diff=42224063&oldid=42191797","regular",1,1,"2010-12-02T14:50:15Z",,1799624,"Iker Sarriegi"
613672,"Tipar",41730120,41732065,"http://es.wikipedia.org/w/index.php?diff=41732065&oldid=41730120","regular",1,1,"2010-11-12T14:39:31Z","terminado, una referencia al final no puedo arreglarla, ver texto oculto",4295547,"American doll posse"
613673,"2pac",41817611,41824401,"http://es.wikipedia.org/w/index.php?diff=41824401&oldid=41817611","regular",1,1,"2010-11-16T13:58:12Z","/* Estadísticas en la NBA */",4307814,"Olumide Oyedeji"
613674,"Solarin",40093586,41731679,"http://es.wikipedia.org/w/index.php?diff=41731679&oldid=40093586","regular",1,1,"2010-11-12T14:15:37Z",,215545,"María Galiana"
613675,"190.222.97.27",41639584,42181030,"http://es.wikipedia.org/w/index.php?diff=42181030&oldid=41639584","regular",1,1,"2010-11-30T18:57:39Z","/* DVDs */",231275,"Ratt"
613676,"Miguelpereiro",41821956,42155881,"http://es.wikipedia.org/w/index.php?diff=42155881&oldid=41821956","regular",1,1,"2010-11-29T18:21:31Z","Eliminación de publicidad y enlace corrupto.",1224202,"Relieve costero"
613677,"Diegusjaimes",42135374,42176047,"http://es.wikipedia.org/w/index.php?diff=42176047&oldid=42135374","regular",1,1,"2010-11-30T15:14:12Z","[[:en:WP:CLEANER|WikiCleaner]] 0.99 - Corrigiendo error, ¡[[PR:CEM|Puedes ayudar]]! - [[Dublin]]",89746,"Charles Stewart Parnell"
613678,"Gelpgim22",42128233,42154577,"http://es.wikipedia.org/w/index.php?diff=42154577&oldid=42128233","regular",1,1,"2010-11-29T17:24:16Z","/* Vida posterior a la gestión en Gimnasia */",1632654,"Héctor Atilio Delmar"
613679,"Hfgn",41825502,41825586,"http://es.wikipedia.org/w/index.php?diff=41825586&oldid=41825502","regular",1,1,"2010-11-16T15:11:31Z","/* Como jugador */",4192530,"Hernán Godoy"
613680,"84.122.55.121",41426715,42221459,"http://es.wikipedia.org/w/index.php?diff=42221459&oldid=41426715","vandalism",1,1,"2010-12-02T12:16:10Z","/* Estilo de carga */",1674341,"Semana Santa en Cádiz"
613681,"Sayri",42176759,42176770,"http://es.wikipedia.org/w/index.php?diff=42176770&oldid=42176759","regular",1,1,"2010-11-30T15:53:27Z",,4224008,"Chuma"
613682,"Miguelitogutierrez",40797278,41730600,"http://es.wikipedia.org/w/index.php?diff=41730600&oldid=40797278","regular",1,1,"2010-11-12T13:15:39Z",,517301,"Teletón 1980"
613683,"151.32.136.131",42170382,42208814,"http://es.wikipedia.org/w/index.php?diff=42208814&oldid=42170382","regular",1,1,"2010-12-01T21:08:12Z",,4329841,"El jardín de los Finzi-Contini"
613684,"Nthl",41722457,41733904,"http://es.wikipedia.org/w/index.php?diff=41733904&oldid=41722457","regular",1,1,"2010-11-12T16:10:55Z",,13760,"Y"
613685,"190.101.30.88",40309622,42179385,"http://es.wikipedia.org/w/index.php?diff=42179385&oldid=40309622","regular",1,1,"2010-11-30T17:50:27Z",,269160,"Ángela Carrasco"
613686,"Fanshone",41733766,41733932,"http://es.wikipedia.org/w/index.php?diff=41733932&oldid=41733766","regular",1,1,"2010-11-12T16:13:10Z",,83901,"Essex"
613687,"Rondador",41803258,41803332,"http://es.wikipedia.org/w/index.php?diff=41803332&oldid=41803258","regular",1,1,"2010-11-15T15:57:03Z","/* Obra traducida al español */ cita",172119,"Tove Jansson"
613688,"Pitxulin1",42228472,42229107,"http://es.wikipedia.org/w/index.php?diff=42229107&oldid=42228472","regular",1,1,"2010-12-02T18:39:36Z","/* Cultura */",23572,"Catar"
613689,"190.20.52.44",42198898,42226031,"http://es.wikipedia.org/w/index.php?diff=42226031&oldid=42198898","regular",1,1,"2010-12-02T16:29:17Z",,645421,"Bastián Bodenhöfer"
613690,"190.100.197.142",42229599,42229655,"http://es.wikipedia.org/w/index.php?diff=42229655&oldid=42229599","regular",1,1,"2010-12-02T19:02:49Z",,4335073,"Popn TwinBee (Game Boy)"
613691,"Eduardosalg",41823448,41823456,"http://es.wikipedia.org/w/index.php?diff=41823456&oldid=41823448","regular",1,1,"2010-11-16T12:45:35Z","Revertidos los cambios de [[Special:Contributions/193.11.195.124|193.11.195.124]] ([[User talk:193.11.195.124|disc.]]) a la última edición de Dark Bane",47102,"Juan el Evangelista"
613692,"P4K1T0",38471875,42209897,"http://es.wikipedia.org/w/index.php?diff=42209897&oldid=38471875","regular",1,1,"2010-12-01T21:55:07Z",,1000650,"Guerra contra Nabis"
613693,"Anual",40329871,42180205,"http://es.wikipedia.org/w/index.php?diff=42180205&oldid=40329871","regular",1,1,"2010-11-30T18:24:48Z",,1846252,"Astronomische Nederlandse Satelliet"
613694,"85.60.235.231",42230639,42230678,"http://es.wikipedia.org/w/index.php?diff=42230678&oldid=42230639","regular",1,1,"2010-12-02T19:43:23Z",,3846344,"Festival de la Canción de Eurovisión 2011"
613695,"190.223.51.202",42230573,42230594,"http://es.wikipedia.org/w/index.php?diff=42230594&oldid=42230573","regular",1,1,"2010-12-02T19:40:39Z","/* Elección del Mejor ejecutor de tiros libres del mundo */",245697,"Tiro libre (fútbol)"
613696,"SalomonSegundo",41519064,41799007,"http://es.wikipedia.org/w/index.php?diff=41799007&oldid=41519064","regular",1,1,"2010-11-15T11:11:14Z","/* Sin sitio para los Reyes de España */ Sustitución de las imágenes por otras de mejor calidad",1356587,"Cripta Real del Monasterio de El Escorial"
613697,"Josarthas",40583123,42222931,"http://es.wikipedia.org/w/index.php?diff=42222931&oldid=40583123","regular",1,1,"2010-12-02T13:49:32Z",,2966175,"Los relámpagos de agosto"
613698,"Lourdes Cardenal",41804105,41804220,"http://es.wikipedia.org/w/index.php?diff=41804220&oldid=41804105","regular",1,1,"2010-11-15T16:39:16Z","/* Exterior del edificio */  Torres",95391,"Catedral de Astorga"
613699,"88.26.216.55",42195138,42225868,"http://es.wikipedia.org/w/index.php?diff=42225868&oldid=42195138","regular",1,1,"2010-12-02T16:21:52Z",,435789,"Análisis DAFO"
613700,"Petruss",42145831,42151816,"http://es.wikipedia.org/w/index.php?diff=42151816&oldid=42145831","regular",1,1,"2010-11-29T15:00:43Z","/* Descripción */ + info",383359,"Pteronura brasiliensis"
613701,"190.136.174.80",37678566,42229855,"http://es.wikipedia.org/w/index.php?diff=42229855&oldid=37678566","regular",1,1,"2010-12-02T19:11:19Z","Se incluyo lista de deportistas famosos",1572275,"Club Náutico Hacoaj"
613702,"Macucal",42205854,42205923,"http://es.wikipedia.org/w/index.php?diff=42205923&oldid=42205854","regular",1,1,"2010-12-01T19:10:27Z","Otra categoría",4330555,"Francisco Bermúdez de Pedraza"
613703,"90.169.157.234",41986955,42153889,"http://es.wikipedia.org/w/index.php?diff=42153889&oldid=41986955","vandalism",1,1,"2010-11-29T16:50:20Z",,274102,"Dani Sordo"
613704,"190.41.152.35",40723816,41802213,"http://es.wikipedia.org/w/index.php?diff=41802213&oldid=40723816","regular",1,1,"2010-11-15T15:00:04Z",,780411,"Estrategia empresarial"
613705,"201.138.188.65",41672927,41733415,"http://es.wikipedia.org/w/index.php?diff=41733415&oldid=41672927","vandalism",1,1,"2010-11-12T15:50:56Z","/* El charro y la partera */",196037,"Leyendas de la Ciudad de México"
613706,"190.234.92.87",41948293,42197480,"http://es.wikipedia.org/w/index.php?diff=42197480&oldid=41948293","regular",1,1,"2010-12-01T12:47:35Z","/* Televisión */",2236807,"Juan Manuel Guilera"
613707,"Are 16",42171143,42181955,"http://es.wikipedia.org/w/index.php?diff=42181955&oldid=42171143","regular",1,1,"2010-11-30T19:31:02Z","/* Videoclips */ Ordenando cronológicamente. Completando.",3730670,"Tonterías las justas"
613708,"Diádoco",40735373,41804638,"http://es.wikipedia.org/w/index.php?diff=41804638&oldid=40735373","regular",1,1,"2010-11-15T16:57:00Z",,2870980,"Sangre (gastronomía)"
613709,"TeMiSeR",42205980,42206406,"http://es.wikipedia.org/w/index.php?diff=42206406&oldid=42205980","regular",1,1,"2010-12-01T19:32:05Z","/* Tras las elecciones al Parlamento de Cataluña de 2010 */",151942,"José Montilla"
613710,"201.246.176.77",42206858,42208524,"http://es.wikipedia.org/w/index.php?diff=42208524&oldid=42206858","regular",1,1,"2010-12-01T20:56:31Z","/* Elenco secundario */",3567099,"Sueña conmigo"
613711,"Carabás",41734211,41734226,"http://es.wikipedia.org/w/index.php?diff=41734226&oldid=41734211","regular",1,1,"2010-11-12T16:29:16Z","/* L-1011-500 de la Royal Air Force (RAF) */",523007,"Lockheed L-1011 TriStar"
613712,"88.7.47.191",42231116,42231196,"http://es.wikipedia.org/w/index.php?diff=42231196&oldid=42231116","regular",1,1,"2010-12-02T20:01:18Z",,1044680,"Gastronomía de Filipinas"
613713,"201.42.110.181",42203637,42203652,"http://es.wikipedia.org/w/index.php?diff=42203652&oldid=42203637","regular",1,1,"2010-12-01T17:27:21Z",,1971211,"Cimarrón (desambiguación)"
613714,"81.37.107.44",39731581,41732876,"http://es.wikipedia.org/w/index.php?diff=41732876&oldid=39731581","vandalism",1,1,"2010-11-12T15:24:34Z",,2902472,"Mr. L"
613715,"81.172.38.244",41832187,41832195,"http://es.wikipedia.org/w/index.php?diff=41832195&oldid=41832187","regular",1,1,"2010-11-16T20:06:59Z","/* ¿Múltiplo de 1000 o de 1024? */",43919,"Terabyte"
613716,"Maragm",39825928,42224926,"http://es.wikipedia.org/w/index.php?diff=42224926&oldid=39825928","regular",1,1,"2010-12-02T15:33:57Z",,1634400,"Berenguer de Entenza"
613717,"189.160.42.223",41826810,41826842,"http://es.wikipedia.org/w/index.php?diff=41826842&oldid=41826810","regular",1,1,"2010-11-16T16:14:29Z",,33411,"Club de Fútbol Monterrey"
613718,"200.104.185.133",41799421,41799423,"http://es.wikipedia.org/w/index.php?diff=41799423&oldid=41799421","regular",1,1,"2010-11-15T11:45:11Z","/* Véase también */",2512,"Receta de cocina"
613719,"Amnesico29",41623841,42210403,"http://es.wikipedia.org/w/index.php?diff=42210403&oldid=41623841","regular",1,1,"2010-12-01T22:16:40Z",,1404185,"Anserma"
613720,"P4K1T0",41751524,42209947,"http://es.wikipedia.org/w/index.php?diff=42209947&oldid=41751524","regular",1,1,"2010-12-01T21:57:02Z",,947461,"Ejército consular"
613721,"Mecamático",41730226,41730270,"http://es.wikipedia.org/w/index.php?diff=41730270&oldid=41730226","regular",1,1,"2010-11-12T12:58:00Z","Revertidos los cambios de [[Special:Contributions/186.16.82.182|186.16.82.182]] ([[User talk:186.16.82.182|disc.]]) a la última edición de Quijav",1623902,"San Antonio (Paraguay)"
613722,"Obelix83",38910813,41803214,"http://es.wikipedia.org/w/index.php?diff=41803214&oldid=38910813","regular",1,1,"2010-11-15T15:51:56Z","Añado audio",354316,"Sinfonía n.º 5 (Mahler)"
613723,"79.159.128.228",40561226,41805357,"http://es.wikipedia.org/w/index.php?diff=41805357&oldid=40561226","regular",1,1,"2010-11-15T17:32:54Z",,1836435,"Judith Colell"
613724,"Ads.gm",42209519,42210620,"http://es.wikipedia.org/w/index.php?diff=42210620&oldid=42209519","regular",1,1,"2010-12-01T22:25:49Z",,227181,"Josefina Vázquez Mota"
613725,"67.100.204.219",42208716,42209304,"http://es.wikipedia.org/w/index.php?diff=42209304&oldid=42208716","regular",1,1,"2010-12-01T21:28:48Z","/* Enlaces externos */ mas",4327967,"Orientación por radio"
613726,"Imladris50",40273607,42223053,"http://es.wikipedia.org/w/index.php?diff=42223053&oldid=40273607","regular",1,1,"2010-12-02T13:55:31Z",,459996,"Galera (Granada)"
613727,"Macarrones",41825862,41825874,"http://es.wikipedia.org/w/index.php?diff=41825874&oldid=41825862","regular",1,1,"2010-11-16T15:26:26Z","/* Novelas */",4293192,"Charles Baxter"
613728,"Nubecosmica",41796035,41799469,"http://es.wikipedia.org/w/index.php?diff=41799469&oldid=41796035","regular",1,1,"2010-11-15T11:50:18Z",,3585863,"Willy Quiroga"
613729,"85.84.24.85",42207448,42207510,"http://es.wikipedia.org/w/index.php?diff=42207510&oldid=42207448","regular",1,1,"2010-12-01T20:13:04Z","/* Alumnos */",1422252,"Física o Química"
613730,"N.d.insitu",42221209,42221838,"http://es.wikipedia.org/w/index.php?diff=42221838&oldid=42221209","regular",1,1,"2010-12-02T12:46:18Z",,4261471,"Ensayos de integridad en cimentaciones"
613731,"Pownerus",41804228,41804238,"http://es.wikipedia.org/w/index.php?diff=41804238&oldid=41804228","regular",1,1,"2010-11-15T16:39:57Z",,389401,"Metro de Dubái"
613732,"80.174.57.148",42230803,42230826,"http://es.wikipedia.org/w/index.php?diff=42230826&oldid=42230803","regular",1,1,"2010-12-02T19:48:38Z","/* Nacimientos */",4380,"26 de diciembre"
613733,"Mahky",41660293,42229576,"http://es.wikipedia.org/w/index.php?diff=42229576&oldid=41660293","regular",1,1,"2010-12-02T18:59:04Z","/* Palmarés */",340119,"José Joaquín Rojas"
613734,"Hueverto",41800214,41804998,"http://es.wikipedia.org/w/index.php?diff=41804998&oldid=41800214","regular",1,1,"2010-11-15T17:15:51Z",,362410,"Drake & Josh"
613735,"143.167.246.204",42153458,42154227,"http://es.wikipedia.org/w/index.php?diff=42154227&oldid=42153458","regular",1,1,"2010-11-29T17:08:54Z","/* Trayectoria */",2871299,"Antoine Griezmann"
613736,"Aloneibar",33889576,42153303,"http://es.wikipedia.org/w/index.php?diff=42153303&oldid=33889576","regular",1,1,"2010-11-29T16:20:00Z","/* Enlaces externos */",929841,"Ricardo Otxoa"
613737,"83.52.126.213",42181522,42181537,"http://es.wikipedia.org/w/index.php?diff=42181537&oldid=42181522","regular",1,1,"2010-11-30T19:16:58Z",,177373,"Alois de Liechtenstein"
613738,"Manuel González Olaechea y Franco",42231688,42231700,"http://es.wikipedia.org/w/index.php?diff=42231700&oldid=42231688","regular",1,1,"2010-12-02T20:18:09Z",,405744,"César Zumaeta Flores"
613739,"81.34.198.195",41581687,41827112,"http://es.wikipedia.org/w/index.php?diff=41827112&oldid=41581687","regular",1,1,"2010-11-16T16:28:46Z",,1804405,"Seed of Chucky"
613740,"201.165.225.54",31970473,41822162,"http://es.wikipedia.org/w/index.php?diff=41822162&oldid=31970473","regular",1,1,"2010-11-16T11:02:47Z",,1931625,"Poeciliopsis occidentalis"
613741,"Millars",40522277,41823330,"http://es.wikipedia.org/w/index.php?diff=41823330&oldid=40522277","regular",1,1,"2010-11-16T12:37:23Z","/* Galería */ cambio pie de foto por http://www.eldiariomontanes.es/v/20101115/opinion/articulos/calzada-romana-barcena-concha-20101115.html",226766,"Comarca del Besaya"
613742,"Hoo man",42177047,42177054,"http://es.wikipedia.org/w/index.php?diff=42177054&oldid=42177047","regular",1,1,"2010-11-30T16:08:45Z","Revertidos los cambios de [[Special:Contributions/195.53.103.250|195.53.103.250]] ([[User talk:195.53.103.250|disc.]]) a la última edición de Petruss",111532,"Valledupar"
613743,"79.148.223.17",42153406,42153435,"http://es.wikipedia.org/w/index.php?diff=42153435&oldid=42153406","vandalism",1,1,"2010-11-29T16:27:14Z",,3586,"Louis Pasteur"
613744,"Diecisiete17",42208469,42208549,"http://es.wikipedia.org/w/index.php?diff=42208549&oldid=42208469","regular",1,1,"2010-12-01T20:57:30Z",,547930,"Sara Lee Corporation"
613745,"Lajuarezo",42209061,42209075,"http://es.wikipedia.org/w/index.php?diff=42209075&oldid=42209061","regular",1,1,"2010-12-01T21:17:58Z",,149433,"Día de Muertos"
613746,"168.226.71.214",35862155,42177294,"http://es.wikipedia.org/w/index.php?diff=42177294&oldid=35862155","regular",1,1,"2010-11-30T16:18:23Z",,1374342,"Avenida Ángel Gallardo"
613747,"186.87.43.221",41803228,41803242,"http://es.wikipedia.org/w/index.php?diff=41803242&oldid=41803228","regular",1,1,"2010-11-15T15:53:09Z","/* Episodios */",1539813,"ICarly"
613748,"Diegusjaimes",42226035,42226093,"http://es.wikipedia.org/w/index.php?diff=42226093&oldid=42226035","regular",1,1,"2010-12-02T16:31:46Z","Revertidos los cambios de [[Special:Contributions/83.52.160.167|83.52.160.167]] a la última edición de Petruss",87008,"Polifemo"
613749,"Humbefa",41018182,41823825,"http://es.wikipedia.org/w/index.php?diff=41823825&oldid=41018182","regular",1,1,"2010-11-16T13:16:53Z","/* Países que usan la coma decimal */",30487,"Separador decimal"
613750,"84.91.80.95",42223572,42223580,"http://es.wikipedia.org/w/index.php?diff=42223580&oldid=42223572","regular",1,1,"2010-12-02T14:26:33Z","/* Resto */",2585048,"EsRadio"
613751,"190.82.214.34",41799609,41799621,"http://es.wikipedia.org/w/index.php?diff=41799621&oldid=41799609","regular",1,1,"2010-11-15T12:05:57Z","/* Aliados */",1053708,"Call of Duty 4: Modern Warfare"
613752,"86.69.38.187",41729851,41729902,"http://es.wikipedia.org/w/index.php?diff=41729902&oldid=41729851","regular",1,1,"2010-11-12T12:37:42Z","/* Presentación */",4149748,"François Brousse"
